;modelo;combustivel;preco;ano;km;cor;cambio;cidade;airbag motorista;freios ABS;airbag passageiro;ar-condicionado;direção elétrica;volante com regulagem de altura;travas elétricas;cd player com MP3;entrada USB;vidros elétricos dianteiros;limajuste de alturap. traseiro;desemb. traseiro;alarme;ajuste de altura;distribuição eletrônica de frenagem,;controle de tração;retrovisores elétricos;piloto automático;Kit Multimídia;bancos de couro;limp. traseiro;motor
840;Ford Fiesta Sedan  Rocam;Flex;29900.0;2012;100.0;Branco;0;Anápolis;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1600.0
841;Chevrolet Classic LS VHC E;Flex;29900.0;2013;122.84;Branco;0;Caxias do Sul;0;1;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1000.0
842;Ford Fiesta Hatch Rocam;Flex;29900.0;2012;140.412;Prata;0;Várzea Grande;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1000.0
843;Renault Sandero GT Line;Flex;29900.0;2012;98.0;Branco;0;Rio das Ostras;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1600.0
844;Renault Sandero Authentique;Flex;29900.0;2013;97.0;Prata;0;Mogi Guaçu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
845;Renault Sandero Expression;Flex;29900.0;2012;170.617;Prata;0;Joinville;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1600.0
846;Ford Fiesta Hatch Rocam;Flex;29900.0;2012;82.0;Preto;0;Petrópolis;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
847;Chevrolet Celta LT;Flex;29900.0;2012;151.0;Prata;0;São Paulo;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
848;Ford Fiesta Sedan  Rocam;Flex;29900.0;2012;199.999;Preto;0;São Paulo;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1000.0
849;Fiat Uno Economy;Flex;29900.0;2012;133.0;Branco;0;Curitiba;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
850;Renault Sandero Expression;Flex;29900.0;2012;97.0;Preto;0;Rio de Janeiro;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
851;Fiat Uno Way;Flex;29900.0;2013;64.7;Vermelho;0;Araucária;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
852;Volkswagen Gol;Flex;29900.0;2012;128.846;Prata;0;Brasília;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
853;Fiat Uno Mille Fire Economy Way;Flex;29900.0;2013;120.0;Cinza;0;Uberlândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
854;Ford Fiesta Sedan  Rocam;Flex;29900.0;2012;119.0;Prata;0;Belo Horizonte;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1600.0
855;Nissan Livina S;Flex;29900.0;2012;181.6;Branco;0;Salvador;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;1600.0
856;Ford Fiesta Hatch Rocam;Flex;29900.0;2012;215.0;Preto;0;Joinville;1;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1600.0
857;Fiat Siena Fire;Flex;29900.0;2011;143.0;Preto;0;Bagé;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1000.0
858;Fiat Uno Vivace;Flex;29900.0;2011;101.81;Azul;0;Aparecida de Goiânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
859;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2012;154.0;Branco;0;Joinville;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1400.0
860;Renault Megane Grand Tour Mégane Grand Tour Dynamique;Flex;29900.0;2012;123.456;Prata;0;Joinville;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1600.0
861;Citroën C3 GLX;Flex;29900.0;2012;99.0;Preto;0;Osório;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1400.0
862;Citroën C3 GLX;Flex;29900.0;2011;108.177;Vermelho;0;Curitiba;0;0;0;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1400.0
863;Chevrolet Prisma  LT;Flex;29900.0;2012;115.76;Prata;0;Conchal;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1400.0
864;Fiat Palio Fire;Flex;29900.0;2012;67.0;Prata;0;Lins;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
865;Ford Fiesta Sedan  Rocam;Flex;29900.0;2012;156.0;Prata;0;Campinas;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1600.0
866;Chevrolet Prisma  LT;Flex;29900.0;2012;150.0;Preto;0;Penha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
867;Ford Fiesta Sedan  Rocam;Flex;29900.0;2011;172.4;Prata;0;Curitiba;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1600.0
868;Citroën C4 GLX;Flex;29900.0;2011;97.612;Preto;0;Curitiba;1;1;1;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1600.0
869;Citroën C3 GLX;Flex;29900.0;2011;113.0;Prata;0;Botucatu;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;1400.0
870;Renault Sandero Expression;Flex;29900.0;2011;178.0;Prata;0;São Paulo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1600.0
871;Chevrolet Celta LT;Flex;29900.0;2011;150.0;Prata;0;Indaiatuba;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
872;Ford Fiesta Sedan  Rocam;Flex;29900.0;2012;156.0;Prata;0;Campinas;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1600.0
873;Ford Fiesta Hatch;Flex;29900.0;2011;150.0;Preto;0;Gravataí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
874;Renault Sandero Expression;Flex;29900.0;2011;130.0;Preto;0;São Carlos;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1600.0
875;Citroën C3 GLX;Flex;29900.0;2012;56.1;Prata;0;Porto Alegre;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1400.0
876;Volkswagen Voyage  Total Flex;Flex;29900.0;2012;116.711;Preto;0;Santo André;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1000.0
877;Fiat Uno Vivace;Flex;29900.0;2011;130.0;Branco;0;Criciúma;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1000.0
878;Peugeot 408 Allure;Flex;29900.0;2011;145.0;Preto;0;Vinhedo;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;2000.0
879;Chevrolet Celta LT;Flex;29900.0;2011;96.547;Prata;0;Parobé;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
880;Citroën Xsara Picasso Exclusive;Flex;29900.0;2011;;Prata;0;Pelotas;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1600.0
881;Fiat Siena EL;MultiFlex (Alc;29900.0;2012;126.0;Prata;0;Araruama;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1400.0
882;Fiat Palio Fire;Flex;29900.0;2011;189.543;Cinza;0;Fortaleza;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1000.0
883;Ford Fiesta Hatch;Flex;29900.0;2010;160.308;Prata;0;Jundiaí;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
884;Volkswagen Fox;Flex;29900.0;2010;99.999;Prata;0;Curitiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
885;Fiat Siena EL;Flex;29900.0;2010;99.999;Prata;0;Viamão;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
886;Peugeot 307 Hatch. Presence;Flex;29900.0;2010;132.0;Preto;0;Joinville;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1600.0
887;Volkswagen Gol;Flex;29900.0;2010;133.0;Preto;0;Sapucaia do Sul;0;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
888;Renault Sandero Privilège  Hi-Torque;Flex;29900.0;2011;176.937;Vermelho;0;Toledo;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1600.0
889;Chevrolet Meriva Premium;Flex;29900.0;2010;94.0;Preto;1;São José do Rio Preto;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1800.0
890;Chevrolet Prisma Maxx;Flex;29900.0;2010;155.0;Vermelho;0;Porto Alegre;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1400.0
891;Volkswagen Voyage  Total Flex;Flex;29900.0;2010;158.0;Cinza;0;Jundiaí;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1000.0
892;Volkswagen Gol;Flex;29900.0;2011;114.403;Prata;0;Cosmópolis;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
893;Peugeot 307 Hatch. Presence Pack;Flex;29900.0;2010;97.9;Prata;0;São Paulo;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1600.0
894;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2010;140.0;Prata;0;Várzea Paulista;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1400.0
895;Volkswagen Gol;Flex;29900.0;2010;177.056;Cinza;0;São José dos Campos;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1000.0
896;Chevrolet Agile LT;Flex;29900.0;2011;149.0;Cinza;0;São José do Rio Preto;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
897;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2011;11.111;Prata;0;Várzea Grande;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
898;Volkswagen Fox;Flex;29900.0;2010;89.371;Preto;0;Porto Velho;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
899;Chevrolet Meriva Premium;Flex;29900.0;2010;163.995;Preto;1;José Bonifácio;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1800.0
900;Peugeot 307 Sedan Presence;Flex;29900.0;2010;151.0;Preto;0;Joinville;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1600.0
901;Fiat Palio Attractive;Flex;29900.0;2011;102.0;Cinza;0;São José dos Pinhais;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1400.0
902;Fiat Punto Attractive;Flex;29900.0;2011;175.0;Prata;0;Londrina;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1400.0
903;Volkswagen Fox;Flex;29900.0;2010;178.052;Vermelho;0;Santo André;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
904;Volkswagen Fox;Flex;29900.0;2010;107.0;Preto;0;Curitiba;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1000.0
905;Fiat Punto Attractive;Flex;29900.0;2010;120.0;Prata;0;São José dos Pinhais;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1400.0
906;Volkswagen Polo Sedan;Flex;29900.0;2010;149.0;Preto;0;São Paulo;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1600.0
907;Fiat Punto Attractive;Flex;29900.0;2010;163.641;Preto;0;Osasco;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1400.0
908;Peugeot 307 Hatch. Presence;Flex;29900.0;2010;109.8;Prata;0;Estância Velha;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1600.0
909;Volkswagen Voyage  Total Flex;Flex;29900.0;2011;148.6;Prata;0;Indaial;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
910;Ford Fiesta Hatch;Flex;29900.0;2011;190.0;Preto;0;Salto;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1600.0
911;Ford Fiesta Hatch;Flex;29900.0;2010;139.0;Preto;0;Franca;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
912;Chevrolet Prisma Maxx;Flex;29900.0;2010;103.0;Prata;0;Mogi Guaçu;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1400.0
913;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2009;43.0;Preto;0;Santos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
914;Fiat Idea ELX;Flex;29900.0;2009;173.0;Prata;0;São Paulo;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1400.0
915;Fiat Palio ELX;Flex;29900.0;2009;148.0;Prata;0;Curitiba;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1400.0
916;Volkswagen Gol;Flex;29900.0;2010;135.0;Preto;0;Itápolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
917;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2011;11.111;Prata;0;Várzea Grande;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
918;Volkswagen Fox;Flex;29900.0;2010;89.371;Preto;0;Porto Velho;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
919;Chevrolet Meriva Premium;Flex;29900.0;2010;163.995;Preto;1;José Bonifácio;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1800.0
920;Peugeot 307 Sedan Presence;Flex;29900.0;2010;151.0;Preto;0;Joinville;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1600.0
921;Fiat Palio Attractive;Flex;29900.0;2011;102.0;Cinza;0;São José dos Pinhais;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1400.0
922;Fiat Punto Attractive;Flex;29900.0;2011;175.0;Prata;0;Londrina;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1400.0
923;Volkswagen Fox;Flex;29900.0;2010;178.052;Vermelho;0;Santo André;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
924;Volkswagen Fox;Flex;29900.0;2010;107.0;Preto;0;Curitiba;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1000.0
925;Fiat Punto Attractive;Flex;29900.0;2010;120.0;Prata;0;São José dos Pinhais;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1400.0
926;Volkswagen Polo Sedan;Flex;29900.0;2010;149.0;Preto;0;São Paulo;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1600.0
927;Fiat Punto Attractive;Flex;29900.0;2010;163.641;Preto;0;Osasco;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1400.0
928;Peugeot 307 Hatch. Presence;Flex;29900.0;2010;109.8;Prata;0;Estância Velha;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1600.0
929;Volkswagen Voyage  Total Flex;Flex;29900.0;2011;148.6;Prata;0;Indaial;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
930;Ford Fiesta Hatch;Flex;29900.0;2011;190.0;Preto;0;Salto;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1600.0
931;Ford Fiesta Hatch;Flex;29900.0;2010;139.0;Preto;0;Franca;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1600.0
932;Chevrolet Prisma Maxx;Flex;29900.0;2010;103.0;Prata;0;Mogi Guaçu;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1400.0
933;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2009;43.0;Preto;0;Santos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
934;Fiat Idea ELX;Flex;29900.0;2009;173.0;Prata;0;São Paulo;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1400.0
935;Fiat Palio ELX;Flex;29900.0;2009;148.0;Prata;0;Curitiba;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1400.0
936;Volkswagen Gol;Flex;29900.0;2010;135.0;Preto;0;Itápolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000.0
937;Fiat Punto ELX;Flex;29900.0;2009;99.999;Prata;0;Viamão;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
938;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2009;43.0;Preto;0;Santos;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1400.0
939;Ford Fiesta Hatch;Flex;29900.0;2009;131.066;Preto;0;Contagem;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1600.0
940;Chevrolet Agile LT;Flex;29900.0;2009;148.51;Prata;1;Ribeirão Preto;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1400.0
941;Chevrolet Corsa Hatch Maxx;Flex;29900.0;2010;119.65;Prata;0;São Paulo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
942;Chevrolet Corsa Sedan Premium;Flex;29900.0;2009;104.537;Preto;0;Brasília;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
943;Volkswagen Fox;Flex;29900.0;2009;156.3;Prata;0;Palhoça;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1000.0
944;Volkswagen Fox;Flex;29900.0;2010;151.0;Prata;0;Botucatu;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
945;Chevrolet Meriva Premium;Flex;29900.0;2010;197.0;Cinza;1;Guarulhos;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1800.0
946;Volkswagen Parati  G4;Flex;29900.0;2009;99.999;Prata;0;Itaúna;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1600.0
947;Volkswagen Fox;Flex;29900.0;2010;184.0;Vermelho;0;Bauru;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1000.0
948;Volkswagen Fox;Flex;29900.0;2009;139.3;Vermelho;0;Brasília;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1000.0
949;Fiat Idea ELX;Flex;29900.0;2010;110.64;Cinza;0;São Paulo;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1400.0
950;Chevrolet Meriva Expression;Flex;29900.0;2009;101.1;Cinza;1;Mogi das Cruzes;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;1;1800.0
951;Citroën C3 Exclusive;Flex;29900.0;2009;174.0;Preto;1;Bragança Paulista;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;0;0;1;1;1600.0
952;Chevrolet Prisma Maxx;Flex;29900.0;2009;125.8;Branco;0;Osório;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1400.0
953;Volkswagen Gol;Flex;29900.0;2009;122.673;Prata;0;Santo André;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1000.0
954;Fiat Palio ELX;Flex;29900.0;2009;138.0;Preto;0;Petrópolis;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1000.0
955;Chevrolet Meriva Premium;Flex;29900.0;2009;197.735;Preto;1;São José dos Campos;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1800.0
956;Fiat Palio Weekend Trekking;Flex;29900.0;2008;99.999;Vermelho;0;Porto Alegre;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1400.0
957;Fiat Palio ELX;Flex;29900.0;2009;184.215;Prata;0;Aparecida de Goiânia;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1400.0
958;Volkswagen SpaceFox;Flex;29900.0;2008;124.0;Prata;0;Porto Alegre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
959;Volkswagen SpaceFox Sportline;Flex;29900.0;2008;105.0;Preto;0;Teresópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
960;Volkswagen Fox Plus;Flex;29900.0;2007;115.692;Prata;0;Mauá;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1600.0
961;Fiat Palio ELX;Flex;29900.0;2007;218.0;Preto;0;Campo Bom;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1400.0
962;Volkswagen Polo Sedan;Flex;29900.0;2007;130.0;Prata;0;Curitiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
963;Chevrolet Astra Hatch Advantage;Flex;29900.0;2007;137.252;Prata;0;Praia Grande;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;2000.0
964;Chevrolet Meriva SS;Flex;29900.0;2007;167.546;Cinza;0;São Paulo;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;1800.0
965;Chevrolet Zafira Expression;Flex;29900.0;2008;207.858;Prata;1;Osasco;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;2000.0
966;Volkswagen CrossFox;Flex;29900.0;2007;109.79;Preto;0;Quirinópolis;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1600.0
967;Fiat Palio ELX;Flex;29900.0;2007;118.0;Prata;0;Ribeirão Preto;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1400.0
968;Chevrolet Meriva Maxx;Flex;29900.0;2008;178.052;Cinza;0;Santo André;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1800.0
969;Fiat Palio ELX;Flex;29900.0;2007;227.912;Preto;0;São Paulo;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
970;Volkswagen SpaceFox;Flex;29900.0;2007;118.4;Preto;0;São José dos Pinhais;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;1600.0
971;Fiat Palio ELX;Flex;29900.0;2008;157.0;Cinza;0;São Paulo;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1400.0
972;Fiat Palio ELX;Flex;29900.0;2007;140.185;Vermelho;0;Vila Velha;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1400.0
973;Volkswagen CrossFox;Flex;29900.0;2007;180.418;Preto;0;São José dos Campos;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1600.0
974;Chevrolet Vectra Elegance;Flex;29900.0;2007;184.0;Preto;0;Cambé;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000.0
975;Ford EcoSport Ecosport XLS;Flex;29900.0;2007;180.472;Preto;0;José Bonifácio;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1600.0
976;Volkswagen Fox Plus;Flex;29900.0;2006;265.0;Cinza;0;São José dos Pinhais;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1600.0
977;Honda Fit EX;Flex;29900.0;2006;200.0;Prata;0;São José do Rio Preto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500.0
978;Volkswagen CrossFox;Flex;29900.0;2005;121.278;Preto;0;São Bernardo do Campo;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1600.0
979;Citroën C3 GLX;Flex;29903.0;2011;122.0;Branco;0;São José dos Campos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400.0
980;Ford Fusion  SEL;Gasolina;29950.0;2007;94.0;Preto;1;Brasília;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2300.0
981;Fiat Uno Sporting;Flex;29977.0;2011;130.254;Vermelho;0;Niterói;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1400.0
982;Kia Picanto EX;Gasolina;29977.0;2010;60.08;Preto;1;Niterói;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
983;Volkswagen CrossFox;Flex;29988.0;2005;191.697;Prata;0;Bebedouro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600.0
984;Chevrolet Classic LS VHC E;Flex;29990.0;2013;92.0;Bege;0;Jaboatão dos Guararapes;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1000.0
985;Ford Fiesta Hatch SE Plus  RoCam;Flex;29990.0;2013;111.111;Preto;0;Guarulhos;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1000.0
986;Fiat Palio Fire;Flex;29990.0;2013;157.438;Prata;0;Porto Alegre;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
987;Fiat Palio Fire;Flex;29990.0;2013;157.438;Prata;0;Gravataí;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
988;Fiat Palio Fire;Flex;29990.0;2013;155.0;Vermelho;0;São Paulo;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1000.0
989;Fiat Palio Fire;Flex;29990.0;2013;157.438;Prata;0;Porto Alegre;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1000.0
